   283.750
   296.650
   311.750
   320.950
   308.050
   307.850
   360.050
   296.750
   320.050
   305.750
   296.750
   352.050
   304.750
   308.650
   360.350
   475.050
   396.850
   457.750
   723.650
   821.450
